2019-12-18 01:08:16.867000;11;1;0;2019-12-18 01:08:55.587000;205
2019-12-18 01:08:55.588000;12;1;0;2019-12-18 01:08:58.314000;20
2019-12-18 01:08:58.314000;13;1;0;2019-12-18 01:09:18.298000;290
2019-12-18 01:09:18.298000;14;1;0;2019-12-18 01:09:40.065000;90
2019-12-18 01:09:40.065000;15;1;0;2019-12-18 01:10:12.502000;115
2019-12-18 01:10:12.502000;16;1;0;2019-12-18 01:11:33.209000;590
2019-12-18 01:11:33.211000;17;1;0;2019-12-18 01:11:38.543000;145
2019-12-18 01:11:38.543000;18;1;0;2019-12-18 01:12:05.303000;540
2019-12-18 01:12:05.303000;19;1;0;2019-12-18 01:12:29.119000;10
2019-12-18 01:12:29.120000;20;1;0;2019-12-18 01:13:35.579000;645
2019-12-18 01:13:35.579000;21;1;0;2019-12-18 01:13:43.333000;100
2019-12-18 01:13:43.334000;22;1;0;2019-12-18 01:13:46.308000;20
2019-12-18 01:13:46.308000;23;1;0;2019-12-18 01:14:20.489000;30
2019-12-18 01:14:20.490000;24;1;0;2019-12-18 01:15:07.270000;600
2019-12-18 01:15:07.270000;25;1;0;2019-12-18 01:15:42.195000;40
2019-12-18 01:15:42.196000;26;1;0;2019-12-18 01:16:29.403000;705
2019-12-18 01:16:29.403000;27;1;0;2019-12-18 01:16:32.327000;60
2019-12-18 01:16:32.327000;28;1;0;2019-12-18 01:16:57.190000;220
2019-12-18 01:16:57.191000;29;1;0;2019-12-18 01:17:06.877000;70
2019-12-18 01:17:06.878000;30;1;0;2019-12-18 01:17:12.264000;35
2019-12-18 01:17:12.264000;31;1;0;2019-12-18 01:17:42.609000;360
2019-12-18 01:17:42.609000;32;1;0;2019-12-18 01:17:49.146000;160
2019-12-18 01:17:49.147000;33;1;0;2019-12-18 01:18:28.739000;75
2019-12-18 01:18:28.739000;34;1;0;2019-12-18 01:18:42.683000;90
2019-12-18 01:18:42.683000;35;1;0;2019-12-18 01:19:30.287000;690
2019-12-18 01:19:30.287000;36;1;0;2019-12-18 01:19:34.782000;0
2019-12-18 01:19:34.782000;37;1;0;2019-12-18 01:19:36.433000;0
2019-12-18 01:19:36.434000;38;1;0;2019-12-18 01:20:39.590000;745
2019-12-18 01:20:39.591000;39;1;0;2019-12-18 01:20:41.607000;20
2019-12-18 01:20:41.607000;40;1;0;2019-12-18 01:20:53.575000;55
2019-12-18 01:20:53.575000;41;1;0;2019-12-18 01:21:18.553000;115
2019-12-18 01:21:18.553000;42;1;0;2019-12-18 01:21:43.714000;150
2019-12-18 01:21:43.715000;43;1;0;2019-12-18 01:22:42.159000;165
2019-12-18 01:22:42.159000;44;1;0;2019-12-18 01:22:46.652000;80
2019-12-18 01:22:46.654000;45;1;0;2019-12-18 01:22:55.577000;280
2019-12-18 01:22:55.577000;46;1;0;2019-12-18 01:23:20.576000;40
2019-12-18 01:23:20.576000;47;1;0;2019-12-18 01:23:38.786000;30
2019-12-18 01:23:38.786000;48;1;0;2019-12-18 01:24:00.840000;0
2019-12-18 01:24:00.842000;49;1;0;2019-12-18 01:24:24.519000;15
2019-12-18 01:24:24.577000;0;2;0;2019-12-18 01:24:52.229000;405
2019-12-18 01:24:52.229000;1;2;0;2019-12-18 01:25:42.764000;720
2019-12-18 01:25:42.765000;2;2;0;2019-12-18 01:26:02.778000;325
2019-12-18 01:26:02.778000;3;2;0;2019-12-18 01:26:53.376000;690
2019-12-18 01:26:53.377000;4;2;0;2019-12-18 01:26:55.611000;20
2019-12-18 01:26:55.611000;5;2;0;2019-12-18 01:27:34.305000;195
2019-12-18 01:27:34.306000;6;2;0;2019-12-18 01:27:35.959000;0
2019-12-18 01:27:35.959000;7;2;0;2019-12-18 01:27:46.123000;240
2019-12-18 01:27:46.124000;8;2;0;2019-12-18 01:27:49.189000;0
2019-12-18 01:27:49.189000;9;2;0;2019-12-18 01:27:51.608000;20
2019-12-18 01:27:51.609000;10;2;0;2019-12-18 01:28:39.719000;735
2019-12-18 01:28:39.719000;11;2;0;2019-12-18 01:29:27.078000;660
2019-12-18 01:29:27.078000;12;2;0;2019-12-18 01:30:34.760000;750
2019-12-18 01:30:34.761000;13;2;0;2019-12-18 01:31:15.341000;45
2019-12-18 01:31:15.342000;14;2;0;2019-12-18 01:31:21.603000;140
2019-12-18 01:31:21.603000;15;2;0;2019-12-18 01:31:27.164000;90
2019-12-18 01:31:27.164000;16;2;0;2019-12-18 01:31:38.136000;270
2019-12-18 01:31:38.137000;17;2;0;2019-12-18 01:31:50.343000;270
2019-12-18 01:31:50.343000;18;2;0;2019-12-18 01:32:52.016000;450
2019-12-18 01:32:52.017000;19;2;0;2019-12-18 01:32:54.695000;60
2019-12-18 01:32:54.695000;20;2;0;2019-12-18 01:33:16.065000;140
2019-12-18 01:33:16.065000;21;2;0;2019-12-18 01:34:06.675000;690
2019-12-18 01:34:06.675000;22;2;0;2019-12-18 01:34:54.356000;675
2019-12-18 01:34:54.357000;23;2;0;2019-12-18 01:35:14.278000;95
2019-12-18 01:35:14.280000;24;2;0;2019-12-18 01:35:54.285000;595
2019-12-18 01:35:54.286000;25;2;0;2019-12-18 01:36:25.395000;385
2019-12-18 01:36:25.397000;26;2;0;2019-12-18 01:36:34.151000;255
2019-12-18 01:36:34.151000;27;2;0;2019-12-18 01:37:07.538000;625
2019-12-18 01:37:07.539000;28;2;0;2019-12-18 01:37:12.919000;100
2019-12-18 01:37:12.920000;29;2;0;2019-12-18 01:37:15.342000;85
2019-12-18 01:37:15.343000;30;2;0;2019-12-18 01:37:45.164000;570
2019-12-18 01:37:45.165000;31;2;0;2019-12-18 01:38:35.837000;660
2019-12-18 01:38:35.837000;32;2;0;2019-12-18 01:38:41.483000;30
2019-12-18 01:38:41.484000;33;2;0;2019-12-18 01:38:47.158000;90
2019-12-18 01:38:47.159000;34;2;0;2019-12-18 01:39:36.423000;125
2019-12-18 01:39:36.423000;35;2;0;2019-12-18 01:40:05.840000;255
2019-12-18 01:40:05.841000;36;2;0;2019-12-18 01:40:17.370000;285
2019-12-18 01:40:17.370000;37;2;0;2019-12-18 01:40:19.727000;35
2019-12-18 01:40:19.727000;38;2;0;2019-12-18 01:40:42.825000;20
2019-12-18 01:40:42.825000;39;2;0;2019-12-18 01:41:17.847000;385
2019-12-18 01:41:17.847000;40;2;0;2019-12-18 01:41:25.322000;215
2019-12-18 01:41:25.322000;41;2;0;2019-12-18 01:41:28.327000;25
2019-12-18 01:41:28.327000;42;2;0;2019-12-18 01:42:04.566000;95
2019-12-18 01:42:04.566000;43;2;0;2019-12-18 01:42:51.828000;705
2019-12-18 01:42:51.829000;44;2;0;2019-12-18 01:43:00.144000;255
2019-12-18 01:43:00.145000;45;2;0;2019-12-18 01:43:18.316000;50
2019-12-18 01:43:18.317000;46;2;0;2019-12-18 01:43:26.673000;190
2019-12-18 01:43:26.673000;47;2;0;2019-12-18 01:44:17.251000;675
2019-12-18 01:44:17.252000;48;2;0;2019-12-18 01:45:00.213000;645
2019-12-18 01:45:00.213000;49;2;0;2019-12-18 01:45:09.609000;115
2019-12-18 01:45:09.671000;0;3;0;2019-12-18 01:45:35.249000;160
2019-12-18 01:45:35.250000;1;3;0;2019-12-18 01:46:35.318000;335
2019-12-18 01:46:35.319000;2;3;0;2019-12-18 01:46:42.033000;95
2019-12-18 01:46:42.033000;3;3;0;2019-12-18 01:47:31.919000;690
2019-12-18 01:47:31.919000;4;3;0;2019-12-18 01:48:05.481000;345
2019-12-18 01:48:05.482000;5;3;0;2019-12-18 01:49:09.184000;510
2019-12-18 01:49:09.184000;6;3;0;2019-12-18 01:49:15.091000;150
2019-12-18 01:49:15.091000;7;3;0;2019-12-18 01:50:03.667000;705
2019-12-18 01:50:03.668000;8;3;0;2019-12-18 01:50:06.627000;100
2019-12-18 01:50:06.628000;9;3;0;2019-12-18 01:50:57.199000;720
2019-12-18 01:50:57.199000;10;3;0;2019-12-18 01:51:00.316000;20
2019-12-18 01:51:00.316000;11;3;0;2019-12-18 01:51:59.201000;415
2019-12-18 01:51:59.201000;12;3;0;2019-12-18 01:52:50.503000;675
2019-12-18 01:52:50.504000;13;3;0;2019-12-18 01:53:13.383000;20
2019-12-18 01:53:13.384000;14;3;0;2019-12-18 01:53:34.684000;80
2019-12-18 01:53:34.685000;15;3;0;2019-12-18 01:53:36.338000;20
2019-12-18 01:53:36.338000;16;3;0;2019-12-18 01:53:38.709000;40
2019-12-18 01:53:38.709000;17;3;0;2019-12-18 01:54:29.317000;675
2019-12-18 01:54:29.318000;18;3;0;2019-12-18 01:55:26.132000;745
2019-12-18 01:55:26.133000;19;3;0;2019-12-18 01:55:29.208000;50
2019-12-18 01:55:29.209000;20;3;0;2019-12-18 01:55:51.094000;230
2019-12-18 01:55:51.095000;21;3;0;2019-12-18 01:55:56.514000;165
2019-12-18 01:55:56.515000;22;3;0;2019-12-18 01:56:18.566000;0
2019-12-18 01:56:18.566000;23;3;0;2019-12-18 01:56:21.094000;30
2019-12-18 01:56:21.095000;24;3;0;2019-12-18 01:57:09.100000;690
2019-12-18 01:57:09.101000;25;3;0;2019-12-18 01:57:25.440000;365
2019-12-18 01:57:25.440000;26;3;0;2019-12-18 01:57:55.780000;260
2019-12-18 01:57:55.781000;27;3;0;2019-12-18 01:57:58.330000;60
2019-12-18 01:57:58.330000;28;3;0;2019-12-18 01:58:48.968000;645
2019-12-18 01:58:48.969000;29;3;0;2019-12-18 01:59:36.099000;155
2019-12-18 01:59:36.099000;30;3;0;2019-12-18 01:59:46.259000;285
2019-12-18 01:59:46.259000;31;3;0;2019-12-18 02:00:36.097000;690
2019-12-18 02:00:36.097000;32;3;0;2019-12-18 02:01:29.128000;265
2019-12-18 02:01:29.129000;33;3;0;2019-12-18 02:02:44.218000;435
2019-12-18 02:02:44.219000;34;3;0;2019-12-18 02:03:07.095000;415
2019-12-18 02:03:07.095000;35;3;0;2019-12-18 02:03:55.096000;645
2019-12-18 02:03:55.098000;36;3;0;2019-12-18 02:04:35.166000;370
2019-12-18 02:04:35.166000;37;3;0;2019-12-18 02:05:28.774000;175
2019-12-18 02:05:28.776000;38;3;0;2019-12-18 02:06:16.523000;660
2019-12-18 02:06:16.524000;39;3;0;2019-12-18 02:06:18.899000;60
2019-12-18 02:06:18.900000;40;3;0;2019-12-18 02:06:43.231000;520
2019-12-18 02:06:43.232000;41;3;0;2019-12-18 02:06:45.621000;20
2019-12-18 02:06:45.621000;42;3;0;2019-12-18 02:07:11.376000;195
2019-12-18 02:07:11.376000;43;3;0;2019-12-18 02:07:21.909000;160
2019-12-18 02:07:21.910000;44;3;0;2019-12-18 02:08:08.634000;690
2019-12-18 02:08:08.635000;45;3;0;2019-12-18 02:08:58.499000;765
2019-12-18 02:08:58.499000;46;3;0;2019-12-18 02:09:08.564000;300
2019-12-18 02:09:08.565000;47;3;0;2019-12-18 02:10:02.548000;295
2019-12-18 02:10:02.548000;48;3;0;2019-12-18 02:10:52.375000;675
2019-12-18 02:10:52.376000;49;3;0;2019-12-18 02:11:39.291000;645
2019-12-18 02:11:39.348000;0;4;0;2019-12-18 02:12:27.480000;705
2019-12-18 02:12:27.480000;1;4;0;2019-12-18 02:12:30.638000;60
2019-12-18 02:12:30.638000;2;4;0;2019-12-18 02:13:20.451000;675
2019-12-18 02:13:20.453000;3;4;0;2019-12-18 02:13:44.140000;340
2019-12-18 02:13:44.140000;4;4;0;2019-12-18 02:13:57.932000;250
2019-12-18 02:13:57.932000;5;4;0;2019-12-18 02:14:00.348000;50
2019-12-18 02:14:00.349000;6;4;0;2019-12-18 02:14:43.329000;560
2019-12-18 02:14:43.329000;7;4;0;2019-12-18 02:15:31.060000;690
2019-12-18 02:15:31.062000;8;4;0;2019-12-18 02:16:52.125000;685
2019-12-18 02:16:52.126000;9;4;0;2019-12-18 02:17:42.678000;690
2019-12-18 02:17:42.678000;10;4;0;2019-12-18 02:18:29.825000;645
2019-12-18 02:18:29.827000;11;4;0;2019-12-18 02:18:59.658000;555
2019-12-18 02:18:59.659000;12;4;0;2019-12-18 02:19:13.321000;375
2019-12-18 02:19:13.322000;13;4;0;2019-12-18 02:19:21.298000;200
2019-12-18 02:19:21.298000;14;4;0;2019-12-18 02:20:12.601000;660
2019-12-18 02:20:12.601000;15;4;0;2019-12-18 02:20:34.027000;80
2019-12-18 02:20:34.027000;16;4;0;2019-12-18 02:21:08.993000;390
2019-12-18 02:21:08.993000;17;4;0;2019-12-18 02:21:36.305000;535
2019-12-18 02:21:36.307000;18;4;0;2019-12-18 02:22:23.535000;705
2019-12-18 02:22:23.535000;19;4;0;2019-12-18 02:23:40.210000;185
2019-12-18 02:23:40.211000;20;4;0;2019-12-18 02:23:44.309000;20
2019-12-18 02:23:44.309000;21;4;0;2019-12-18 02:24:09.064000;160
2019-12-18 02:24:09.064000;22;4;0;2019-12-18 02:24:12.310000;40
2019-12-18 02:24:12.311000;23;4;0;2019-12-18 02:24:40.478000;150
2019-12-18 02:24:40.480000;24;4;0;2019-12-18 02:24:52.650000;290
2019-12-18 02:24:52.650000;25;4;0;2019-12-18 02:25:43.207000;735
2019-12-18 02:25:43.207000;26;4;0;2019-12-18 02:25:51.765000;175
2019-12-18 02:25:51.766000;27;4;0;2019-12-18 02:26:42.542000;675
2019-12-18 02:26:42.543000;28;4;0;2019-12-18 02:27:07.390000;60
2019-12-18 02:27:07.391000;29;4;0;2019-12-18 02:27:28.192000;345
2019-12-18 02:27:28.192000;30;4;0;2019-12-18 02:27:34.716000;210
2019-12-18 02:27:34.716000;31;4;0;2019-12-18 02:28:22.441000;690
2019-12-18 02:28:22.442000;32;4;0;2019-12-18 02:29:10.148000;705
2019-12-18 02:29:10.148000;33;4;0;2019-12-18 02:29:12.815000;60
2019-12-18 02:29:12.816000;34;4;0;2019-12-18 02:29:47.835000;365
2019-12-18 02:29:47.836000;35;4;0;2019-12-18 02:30:12.488000;660
2019-12-18 02:30:12.489000;36;4;0;2019-12-18 02:30:51.255000;300
2019-12-18 02:30:51.255000;37;4;0;2019-12-18 02:31:39.733000;720
2019-12-18 02:31:39.733000;38;4;0;2019-12-18 02:31:42.498000;75
2019-12-18 02:31:42.499000;39;4;0;2019-12-18 02:32:30.221000;720
2019-12-18 02:32:30.221000;40;4;0;2019-12-18 02:32:54.383000;170
2019-12-18 02:32:54.385000;41;4;0;2019-12-18 02:33:41.550000;735
2019-12-18 02:33:41.550000;42;4;0;2019-12-18 02:34:31.830000;690
2019-12-18 02:34:31.831000;43;4;0;2019-12-18 02:35:22.541000;720
2019-12-18 02:35:22.541000;44;4;0;2019-12-18 02:36:12.415000;735
2019-12-18 02:36:12.416000;45;4;0;2019-12-18 02:36:59.482000;645
2019-12-18 02:36:59.482000;46;4;0;2019-12-18 02:37:49.795000;675
2019-12-18 02:37:49.795000;47;4;0;2019-12-18 02:38:31.273000;60
2019-12-18 02:38:31.274000;48;4;0;2019-12-18 02:39:21.826000;720
2019-12-18 02:39:21.827000;49;4;0;2019-12-18 02:40:09.668000;705
2019-12-18 02:40:09.725000;0;5;0;2019-12-18 02:40:57.707000;675
2019-12-18 02:40:57.708000;1;5;0;2019-12-18 02:41:33.079000;210
2019-12-18 02:41:33.080000;2;5;0;2019-12-18 02:42:21.669000;645
2019-12-18 02:42:21.670000;3;5;0;2019-12-18 02:43:28.771000;660
2019-12-18 02:43:28.772000;4;5;0;2019-12-18 02:43:51.591000;370
2019-12-18 02:43:51.592000;5;5;0;2019-12-18 02:44:42.518000;690
2019-12-18 02:44:42.519000;6;5;0;2019-12-18 02:45:29.119000;660
2019-12-18 02:45:29.119000;7;5;0;2019-12-18 02:47:04.624000;350
2019-12-18 02:47:04.626000;8;5;0;2019-12-18 02:47:52.365000;720
2019-12-18 02:47:52.366000;9;5;0;2019-12-18 02:48:27.340000;195
2019-12-18 02:48:27.341000;10;5;0;2019-12-18 02:48:30.322000;40
2019-12-18 02:48:30.323000;11;5;0;2019-12-18 02:49:18.118000;720
2019-12-18 02:49:18.118000;12;5;0;2019-12-18 02:50:05.864000;675
2019-12-18 02:50:05.864000;13;5;0;2019-12-18 02:50:07.626000;0
2019-12-18 02:50:07.626000;14;5;0;2019-12-18 02:50:58.593000;675
2019-12-18 02:50:58.593000;15;5;0;2019-12-18 02:51:48.482000;720
2019-12-18 02:51:48.483000;16;5;0;2019-12-18 02:52:35.531000;720
2019-12-18 02:52:35.532000;17;5;0;2019-12-18 02:52:38.342000;55
2019-12-18 02:52:38.343000;18;5;0;2019-12-18 02:53:26.766000;750
2019-12-18 02:53:26.766000;19;5;0;2019-12-18 02:54:17.328000;705
2019-12-18 02:54:17.329000;20;5;0;2019-12-18 02:55:11.933000;190
2019-12-18 02:55:11.935000;21;5;0;2019-12-18 02:56:13.678000;495
2019-12-18 02:56:13.680000;22;5;0;2019-12-18 02:56:16.635000;60
2019-12-18 02:56:16.636000;23;5;0;2019-12-18 02:57:03.756000;690
2019-12-18 02:57:03.756000;24;5;0;2019-12-18 02:57:50.642000;645
2019-12-18 02:57:50.642000;25;5;0;2019-12-18 02:58:38.441000;675
2019-12-18 02:58:38.441000;26;5;0;2019-12-18 02:58:53.224000;220
2019-12-18 02:58:53.225000;27;5;0;2019-12-18 02:59:04.750000;285
2019-12-18 02:59:04.750000;28;5;0;2019-12-18 02:59:55.316000;690
2019-12-18 02:59:55.316000;29;5;0;2019-12-18 02:59:57.620000;0
2019-12-18 02:59:57.620000;30;5;0;2019-12-18 03:00:48.556000;735
2019-12-18 03:00:48.557000;31;5;0;2019-12-18 03:01:37.722000;900
2019-12-18 03:01:37.723000;32;5;0;2019-12-18 03:02:25.748000;690
2019-12-18 03:02:25.748000;33;5;0;2019-12-18 03:03:00.649000;395
2019-12-18 03:03:00.649000;34;5;0;2019-12-18 03:03:50.544000;660
2019-12-18 03:03:50.545000;35;5;0;2019-12-18 03:04:41.105000;705
2019-12-18 03:04:41.105000;36;5;0;2019-12-18 03:05:32.583000;705
2019-12-18 03:05:32.584000;37;5;0;2019-12-18 03:06:20.083000;690
2019-12-18 03:06:20.084000;38;5;0;2019-12-18 03:07:09.924000;705
2019-12-18 03:07:09.925000;39;5;0;2019-12-18 03:07:16.847000;105
2019-12-18 03:07:16.848000;40;5;0;2019-12-18 03:08:04.592000;705
2019-12-18 03:08:04.592000;41;5;0;2019-12-18 03:08:52.298000;690
2019-12-18 03:08:52.298000;42;5;0;2019-12-18 03:09:20.334000;290
2019-12-18 03:09:20.335000;43;5;0;2019-12-18 03:09:28.612000;145
2019-12-18 03:09:28.613000;44;5;0;2019-12-18 03:09:52.907000;610
2019-12-18 03:09:52.908000;45;5;0;2019-12-18 03:10:42.778000;675
2019-12-18 03:10:42.779000;46;5;0;2019-12-18 03:11:29.435000;660
2019-12-18 03:11:29.436000;47;5;0;2019-12-18 03:12:20.545000;720
2019-12-18 03:12:20.546000;48;5;0;2019-12-18 03:13:11.187000;690
2019-12-18 03:13:11.187000;49;5;0;2019-12-18 03:14:02.481000;675
2019-12-18 03:14:02.546000;0;6;0;2019-12-18 03:14:52.381000;840
2019-12-18 03:14:52.381000;1;6;0;2019-12-18 03:15:27.252000;420
2019-12-18 03:15:27.253000;2;6;0;2019-12-18 03:16:15.715000;660
2019-12-18 03:16:15.716000;3;6;0;2019-12-18 03:16:50.370000;140
2019-12-18 03:16:50.371000;4;6;0;2019-12-18 03:16:52.032000;20
2019-12-18 03:16:52.033000;5;6;0;2019-12-18 03:16:57.137000;75
2019-12-18 03:16:57.138000;6;6;0;2019-12-18 03:16:59.606000;20
2019-12-18 03:16:59.607000;7;6;0;2019-12-18 03:17:02.479000;30
2019-12-18 03:17:02.480000;8;6;0;2019-12-18 03:17:05.147000;60
2019-12-18 03:17:05.148000;9;6;0;2019-12-18 03:17:56.514000;645
2019-12-18 03:17:56.514000;10;6;0;2019-12-18 03:17:58.894000;10
2019-12-18 03:17:58.894000;11;6;0;2019-12-18 03:18:09.681000;315
2019-12-18 03:18:09.682000;12;6;0;2019-12-18 03:19:00.546000;735
2019-12-18 03:19:00.547000;13;6;0;2019-12-18 03:19:34.881000;170
2019-12-18 03:19:34.881000;14;6;0;2019-12-18 03:19:59.489000;350
2019-12-18 03:19:59.490000;15;6;0;2019-12-18 03:20:49.834000;660
2019-12-18 03:20:49.834000;16;6;0;2019-12-18 03:21:37.674000;705
2019-12-18 03:21:37.675000;17;6;0;2019-12-18 03:22:28.514000;705
2019-12-18 03:22:28.515000;18;6;0;2019-12-18 03:22:52.270000;40
2019-12-18 03:22:52.270000;19;6;0;2019-12-18 03:23:30.756000;30
2019-12-18 03:23:30.757000;20;6;0;2019-12-18 03:24:18.522000;675
2019-12-18 03:24:18.522000;21;6;0;2019-12-18 03:25:09.148000;750
2019-12-18 03:25:09.150000;22;6;0;2019-12-18 03:26:00.553000;690
2019-12-18 03:26:00.553000;23;6;0;2019-12-18 03:26:51.152000;660
2019-12-18 03:26:51.153000;24;6;0;2019-12-18 03:27:39.444000;675
2019-12-18 03:27:39.444000;25;6;0;2019-12-18 03:28:34.236000;900
2019-12-18 03:28:34.237000;26;6;0;2019-12-18 03:29:12.673000;265
2019-12-18 03:29:12.673000;27;6;0;2019-12-18 03:30:00.414000;750
2019-12-18 03:30:00.415000;28;6;0;2019-12-18 03:30:24.330000;640
2019-12-18 03:30:24.330000;29;6;0;2019-12-18 03:31:11;690
2019-12-18 03:31:11.002000;30;6;0;2019-12-18 03:31:23.748000;215
2019-12-18 03:31:23.749000;31;6;0;2019-12-18 03:32:10.554000;660
2019-12-18 03:32:10.555000;32;6;0;2019-12-18 03:32:57.173000;645
2019-12-18 03:32:57.174000;33;6;0;2019-12-18 03:33:45.778000;675
2019-12-18 03:33:45.779000;34;6;0;2019-12-18 03:34:35.777000;690
2019-12-18 03:34:35.778000;35;6;0;2019-12-18 03:35:26.522000;705
2019-12-18 03:35:26.523000;36;6;0;2019-12-18 03:36:16.374000;735
2019-12-18 03:36:16.374000;37;6;0;2019-12-18 03:37:03.042000;645
2019-12-18 03:37:03.043000;38;6;0;2019-12-18 03:37:54.576000;675
2019-12-18 03:37:54.576000;39;6;0;2019-12-18 03:38:44.476000;675
2019-12-18 03:38:44.477000;40;6;0;2019-12-18 03:39:34.388000;690
2019-12-18 03:39:34.388000;41;6;0;2019-12-18 03:40:24.969000;690
2019-12-18 03:40:24.969000;42;6;0;2019-12-18 03:41:13.670000;690
2019-12-18 03:41:13.670000;43;6;0;2019-12-18 03:42:04.556000;750
2019-12-18 03:42:04.557000;44;6;0;2019-12-18 03:42:55.074000;660
2019-12-18 03:42:55.075000;45;6;0;2019-12-18 03:43:46.584000;705
2019-12-18 03:43:46.584000;46;6;0;2019-12-18 03:44:34.261000;690
2019-12-18 03:44:34.262000;47;6;0;2019-12-18 03:45:28.270000;335
2019-12-18 03:45:28.270000;48;6;0;2019-12-18 03:46:15.987000;690
2019-12-18 03:46:15.988000;49;6;0;2019-12-18 03:47:06.585000;705
